Date,US0001M,US0002M,US0003M,US0006M,US0012M,USSW2,USSW3,USSW5,USSW7,USSW10,USSW15,USSW30
42311,0.1922,0.25575,0.3336,0.5574,0.8824,0.88,1.1423,1.5428,1.836,2.1145,2.3748,2.5933
42312,0.1932,0.25475,0.3366,0.56065,0.88615,0.905,1.172,1.565,1.8399,2.1028,2.3503,2.558
42313,0.19475,0.261,0.3439,0.5707,0.90065,0.904,1.1698,1.5608,1.8433,2.1148,2.3665,2.5775
42314,0.1945,0.26,0.3414,0.5708,0.90115,0.9788,1.2723,1.6803,1.9582,2.2243,2.4743,2.6845
42317,0.197,0.2725,0.3556,0.595,0.93385,0.9838,1.28,1.6898,1.9709,2.2398,2.49,2.7003
42318,0.1955,0.276,0.3561,0.59175,0.92485,0.9685,1.2597,1.6756,1.962,2.235,2.4885,2.7015
42319,0.19575,0.2785,0.3591,0.595,0.92835,0.9815,1.273,1.673,1.9585,2.2401,2.4875,2.695
42320,0.197,0.2805,0.3616,0.6005,0.9326,0.9741,1.261,1.664,1.9396,2.202,2.4493,2.656
42321,0.19725,0.282,0.3636,0.60375,0.9361,0.9353,1.213,1.599,1.879,2.149,2.4046,2.619
42324,0.19925,0.282,0.3641,0.60275,0.93235,0.938,1.2123,1.6059,1.8814,2.151,2.4038,2.6195
42325,0.2025,0.2825,0.3671,0.60175,0.93085,0.9397,1.2098,1.597,1.8684,2.1338,2.3865,2.5998
42326,0.20675,0.2845,0.3696,0.606,0.93585,0.9565,1.2295,1.6148,1.8727,2.1307,2.3735,2.5805
42327,0.21325,0.2915,0.3776,0.61175,0.94135,0.95,1.21,1.5735,1.8275,2.0823,2.3238,2.5295
42328,0.2115,0.2955,0.3821,0.61865,0.94735,0.959,1.2153,1.5778,1.835,2.0935,2.3323,2.5323
42331,0.221,0.303,0.3932,0.63315,0.96135,0.986,1.2373,1.5902,1.8414,2.0988,2.332,2.5303
42332,0.225,0.311,0.4023,0.64075,0.9666,0.9865,1.2418,1.5955,1.8488,2.1059,2.3463,2.55
42333,0.2315,0.318,0.4067,0.64865,0.97335,0.987,1.2385,1.5943,1.8443,2.099,2.3378,2.542
42334,0.23275,0.325,0.4117,0.6549,0.9776,0.9935,1.2465,1.5935,1.844,2.0985,2.34,2.542
42335,0.24375,0.325,0.4142,0.6539,0.97385,0.982,1.226,1.574,1.8251,2.0845,2.332,2.5475
42338,0.243,0.328,0.4162,0.6599,0.9806,0.9928,1.2325,1.5668,1.8102,2.066,2.3121,2.525
42339,0.24375,0.32975,0.4222,0.6634,0.98435,0.9682,1.1963,1.5195,1.7623,2.019,2.2631,2.4745
42340,0.251,0.3374,0.436,0.66945,0.9896,1.0015,1.2398,1.5713,1.8133,2.067,2.3033,2.5068
42341,0.2686,0.3535,0.452,0.68465,1.0112,1.0348,1.2898,1.6617,1.9255,2.1948,2.4413,2.6488
42342,0.2755,0.3607,0.462,0.6924,1.0177,1.0345,1.2855,1.641,1.8991,2.162,2.4058,2.6125
42345,0.287,0.3813,0.477,0.71215,1.0402,1.041,1.2805,1.6163,1.867,2.1238,2.3642,2.572
42346,0.2931,0.39,0.4865,0.72115,1.04495,1.0474,1.283,1.6153,1.861,2.114,2.3593,2.5712
42347,0.3005,0.4014,0.492,0.72965,1.05245,1.0303,1.268,1.6045,1.8565,2.1183,2.3725,2.5945
42348,0.317,0.4129,0.502,0.7359,1.0547,1.0555,1.2998,1.6505,1.9033,2.1613,2.4105,2.622
42349,0.3305,0.424,0.512,0.7465,1.06675,0.9883,1.216,1.5508,1.8077,2.076,2.3293,2.545
42352,0.3445,0.43,0.51775,0.7485,1.06425,1.0183,1.2563,1.6065,1.8626,2.1255,2.372,2.582
42353,0.3505,0.43675,0.52575,0.755,1.0735,1.0371,1.283,1.6442,1.9043,2.1695,2.418,2.6293
42354,0.36,0.4405,0.5325,0.7699,1.0835,1.0808,1.333,1.6955,1.9511,2.2073,2.4508,2.6618
42355,0.4021,0.483,0.5695,0.795,1.109,1.0883,1.3308,1.6708,1.908,2.1485,2.386,2.5888
42356,0.413,0.4966,0.5855,0.807,1.11425,1.0898,1.333,1.672,1.9078,2.147,2.3838,2.588
42359,0.4195,0.5052,0.5931,0.8115,1.12575,1.1,1.3345,1.6699,1.9015,2.1378,2.3744,2.5815
42360,0.4175,0.5097,0.59435,0.8195,1.131,1.112,1.3492,1.6928,1.9338,2.1779,2.4139,2.6178
42361,0.4216,0.5138,0.6031,0.8275,1.144,1.1201,1.3625,1.7023,1.943,2.1873,2.4285,2.6325
42362,0.4219,0.5128,0.6031,0.8273,1.1475,1.1295,1.366,1.692,1.9314,2.171,2.4045,2.606
42367,0.4239,0.5104,0.6067,0.8334,1.1595,1.1768,1.427,1.7618,1.995,2.2313,2.4628,2.6604
42368,0.4275,0.5149,0.6122,0.8444,1.17475,1.1815,1.4225,1.7518,1.9798,2.2143,2.4445,2.6423
42369,0.4295,0.5149,0.6127,0.84615,1.178,1.179,1.416,1.7369,1.951,2.1865,2.4175,2.619
42373,0.4225,0.5104,0.6117,0.84225,1.16925,1.1529,1.385,1.7093,1.9348,2.171,2.4017,2.601
42374,0.422,0.5148,0.6171,0.8512,1.1731,1.1323,1.3568,1.6735,1.9043,2.1436,2.383,2.5915
42375,0.4235,0.5166,0.6201,0.8513,1.16535,1.0878,1.3023,1.6018,1.8333,2.0788,2.3194,2.5283
42376,0.4235,0.51115,0.61685,0.8448,1.1471,1.043,1.2483,1.5498,1.7905,2.0438,2.2895,2.5018
42377,0.4238,0.51495,0.6211,0.8508,1.1551,1.0195,1.2088,1.501,1.734,1.983,2.2318,2.4478
42380,0.424,0.51455,0.6221,0.8513,1.1536,1.024,1.2143,1.519,1.7635,2.022,2.2724,2.4829
42381,0.4245,0.51505,0.6236,0.8548,1.1561,0.9959,1.1779,1.468,1.704,1.9555,2.1975,2.4033
42382,0.4255,0.5125,0.622,0.8597,1.1631,0.9861,1.1648,1.4548,1.6915,1.9443,2.193,2.406
42383,0.4255,0.514,0.6211,0.8573,1.1586,0.9618,1.139,1.4288,1.6705,1.931,2.1825,2.3985
42384,0.4255,0.5133,0.6196,0.84905,1.1451,0.91,1.0805,1.3748,1.622,1.8895,2.132,2.3373
42387,0.426,0.5133,0.6238,0.85325,1.1463,0.8995,1.065,1.374,1.6245,1.888,2.1303,2.337
42388,0.425,0.5138,0.6243,0.85775,1.15045,0.933,1.103,1.4045,1.6468,1.9058,2.144,2.3465
42389,0.4253,0.5148,0.6213,0.85325,1.14045,0.8925,1.0555,1.3473,1.588,1.8448,2.0805,2.2803
42390,0.4265,0.5168,0.6186,0.85775,1.1437,0.902,1.074,1.3823,1.6343,1.9015,2.1455,2.352
42391,0.4255,0.5185,0.6191,0.865,1.15595,0.9363,1.1155,1.4218,1.6618,1.9158,2.1575,2.365
42394,0.4306,0.5223,0.6213,0.8657,1.1529,0.9196,1.0901,1.3837,1.6208,1.8719,2.1158,2.3247
42395,0.4306,0.5256,0.6211,0.86425,1.1512,0.905,1.0782,1.373,1.6085,1.862,2.1075,2.32
42396,0.428,0.5215,0.6181,0.865,1.15045,0.901,1.0735,1.3708,1.6187,1.8803,2.1295,2.3475
42397,0.4262,0.5234,0.6156,0.86575,1.15105,0.8893,1.0618,1.3578,1.601,1.8625,2.1088,2.3205
42398,0.425,0.5206,0.6126,0.86025,1.13975,0.8403,1.0005,1.2885,1.532,1.7955,2.049,2.2675
42401,0.427,0.5241,0.6186,0.865,1.14025,0.8637,1.0273,1.3213,1.5625,1.8245,2.075,2.288
42402,0.4285,0.5196,0.6192,0.86485,1.13785,0.7914,0.9428,1.2178,1.4558,1.719,1.966,2.1747
42403,0.4285,0.52085,0.6206,0.86265,1.1304,0.7843,0.9278,1.2195,1.469,1.7455,2.001,2.2205
42404,0.4277,0.51675,0.6202,0.8649,1.1285,0.7823,0.9139,1.1979,1.4521,1.7378,2,2.2275
42405,0.4289,0.52095,0.6197,0.8672,1.1355,0.8165,0.9475,1.216,1.467,1.7513,2.0138,2.2396
42408,0.42925,0.518,0.621,0.8706,1.13995,0.7685,0.883,1.15,1.3945,1.6745,1.934,2.156
42409,0.4285,0.51555,0.6205,0.8659,1.13055,0.7636,0.8715,1.1255,1.357,1.6265,1.8815,2.1026
42410,0.4265,0.51475,0.6176,0.8655,1.13355,0.7349,0.8303,1.0625,1.2807,1.5408,1.7896,2.008
42411,0.427,0.5128,0.6172,0.85835,1.117,0.7169,0.8113,1.0453,1.2473,1.4868,1.7378,1.9605
42412,0.4305,0.51605,0.6182,0.85785,1.1156,0.7735,0.8865,1.1416,1.3558,1.6028,1.856,2.083
42415,0.42925,0.5158,0.6182,0.8636,1.12825,0.786,0.902,1.1408,1.3525,1.62,1.85,2.081
42416,0.4295,0.51605,0.6182,0.86585,1.13215,0.7733,0.887,1.1363,1.3598,1.6173,1.8788,2.1143
42417,0.43005,0.51675,0.6194,0.8666,1.13465,0.7965,0.9164,1.1783,1.4093,1.6712,1.9338,2.168
42418,0.432,0.51895,0.6182,0.8704,1.142,0.7668,0.8708,1.1175,1.3385,1.5975,1.8605,2.1005
42419,0.4335,0.5172,0.6182,0.8679,1.13975,0.8055,0.9097,1.1445,1.358,1.6063,1.8683,2.1078
42422,0.4335,0.51975,0.6246,0.88155,1.1585,0.81,0.9148,1.147,1.3575,1.6068,1.8685,2.1088
42423,0.4358,0.5213,0.6291,0.88105,1.157,0.7873,0.8843,1.1094,1.3205,1.5685,1.8335,2.078
42424,0.4338,0.5206,0.6346,0.8783,1.15475,0.803,0.9045,1.1315,1.3428,1.591,1.8515,2.0925
42425,0.4385,0.521,0.6356,0.88045,1.1602,0.7783,0.8725,1.0915,1.3007,1.55,1.8133,2.0603
42426,0.4385,0.523,0.6351,0.88065,1.161,0.8345,0.932,1.1514,1.3538,1.5915,1.8528,2.0975
42429,0.4405,0.52175,0.6331,0.8859,1.17875,0.8303,0.924,1.1343,1.336,1.575,1.8369,2.0855
42430,0.43525,0.5175,0.6316,0.88265,1.179,0.8857,0.999,1.2295,1.4285,1.6583,1.9142,2.1571
42431,0.4376,0.5201,0.63485,0.889,1.1955,0.8953,1.0168,1.2498,1.453,1.6815,1.9257,2.1465
42432,0.4405,0.52175,0.6356,0.8949,1.20045,0.888,1.0123,1.2543,1.4563,1.682,1.9175,2.1348
42433,0.438,0.52325,0.6335,0.89205,1.194,0.9163,1.0503,1.2905,1.4967,1.7255,1.9605,2.1738
42436,0.4405,0.5255,0.6361,0.90065,1.21225,0.953,1.0931,1.3326,1.5323,1.7545,1.9833,2.1913
42437,0.44185,0.52295,0.63515,0.8977,1.207,0.9125,1.0338,1.2553,1.4513,1.676,1.9115,2.1288
42438,0.438,0.521,0.6346,0.8984,1.209,0.9393,1.0643,1.2905,1.489,1.715,1.9445,2.151
42439,0.4381,0.5206,0.63235,0.9005,1.211,0.9794,1.1205,1.353,1.5473,1.767,1.986,2.1836
42440,0.4362,0.5204,0.63385,0.9055,1.2245,1.0142,1.168,1.4093,1.6073,1.8278,2.0508,2.254
42443,0.4413,0.5235,0.63955,0.9104,1.2312,1.0098,1.1602,1.3975,1.5885,1.8033,2.0274,2.2313
42444,0.44125,0.52495,0.64195,0.9123,1.237,1.031,1.1795,1.4175,1.608,1.8205,2.043,2.245
42445,0.4399,0.524,0.639,0.9174,1.2447,0.9293,1.0688,1.3086,1.5163,1.7463,1.9843,2.2
42446,0.4321,0.5154,0.6234,0.8883,1.2022,0.935,1.0705,1.3053,1.507,1.7345,1.9675,2.181
42447,0.4283,0.5142,0.6243,0.8912,1.21145,0.9165,1.0445,1.2746,1.4779,1.7065,1.9463,2.166
42450,0.4318,0.5192,0.6246,0.89815,1.21365,0.9542,1.0895,1.325,1.5293,1.755,1.9915,2.206
42451,0.4315,0.5197,0.62835,0.9049,1.2244,0.982,1.1245,1.3613,1.5643,1.7875,2.0164,2.2213
42452,0.433,0.521,0.6301,0.9131,1.2374,0.959,1.0908,1.313,1.5151,1.736,1.9622,2.164
42453,0.435,0.5195,0.6286,0.9109,1.23115,0.9723,1.1038,1.341,1.5435,1.7826,1.9905,2.1861
42458,0.4329,0.5194,0.63085,0.9139,1.23865,0.8928,1.0156,1.243,1.4475,1.6758,1.9155,2.1325
42459,0.434,0.5155,0.6251,0.8989,1.21415,0.8635,0.9795,1.2135,1.4335,1.681,1.9383,2.173
42460,0.43725,0.51975,0.6286,0.8997,1.2104,0.8413,0.948,1.172,1.3903,1.6385,1.8975,2.1368
42461,0.43735,0.521,0.6291,0.9011,1.2134,0.8714,0.9799,1.196,1.407,1.6498,1.9015,2.1313
42464,0.4402,0.5225,0.6301,0.9041,1.2215,0.8595,0.9645,1.1773,1.39,1.6335,1.889,2.1233
42465,0.4385,0.52305,0.6266,0.8919,1.2053,0.8368,0.9315,1.1415,1.3505,1.591,1.8435,2.0753
42466,0.439,0.5225,0.6306,0.8972,1.2116,0.8561,0.9583,1.171,1.3833,1.6282,1.8845,2.1213
42467,0.43645,0.5197,0.6288,0.89465,1.20555,0.8255,0.9168,1.1175,1.3208,1.5613,1.816,2.0493
42468,0.4347,0.5197,0.6308,0.8949,1.20455,0.8452,0.9421,1.1463,1.3547,1.6024,1.8603,2.103
42471,0.4359,0.521,0.62985,0.8964,1.20755,0.844,0.9413,1.148,1.3548,1.6015,1.8653,2.1076
42472,0.43715,0.52075,0.6296,0.89415,1.20905,0.868,0.9723,1.1858,1.3937,1.6404,1.8991,2.1348
42473,0.43275,0.51985,0.62835,0.89915,1.21755,0.8678,0.9717,1.177,1.381,1.6225,1.8825,2.1193
42474,0.43625,0.52275,0.63285,0.9024,1.2208,0.8828,0.9908,1.2065,1.411,1.6498,1.9028,2.1325
42475,0.43625,0.52375,0.6331,0.9019,1.22125,0.857,0.9591,1.1663,1.3688,1.6082,1.8605,2.0953
42478,0.43875,0.5255,0.63435,0.9009,1.2183,0.8688,0.9738,1.184,1.3865,1.6259,1.8795,2.1115
42479,0.44115,0.5265,0.63485,0.90365,1.2247,0.8955,1.003,1.2143,1.414,1.6478,1.9005,2.1325
42480,0.44125,0.5275,0.6351,0.90415,1.2248,0.9353,1.056,1.2783,1.4795,1.712,1.9621,2.1947
42481,0.43885,0.52575,0.6381,0.91315,1.23935,0.9418,1.0648,1.2899,1.4897,1.723,1.9752,2.2102
42482,0.43645,0.523,0.63585,0.90865,1.23635,0.9518,1.08,1.3115,1.516,1.7503,2.0038,2.2373
42485,0.43695,0.523,0.63385,0.9104,1.23885,0.965,1.0968,1.333,1.5405,1.776,2.0293,2.2635
42486,0.4377,0.5225,0.63435,0.9119,1.2426,0.971,1.1053,1.3455,1.553,1.7881,2.0435,2.2803
42487,0.4352,0.52425,0.63835,0.9139,1.2441,0.937,1.0585,1.2813,1.486,1.724,1.9868,2.2323
42488,0.4388,0.5243,0.6366,0.90465,1.23,0.918,1.037,1.2598,1.4638,1.7019,1.9645,2.2088
42489,0.43575,0.523,0.6366,0.90415,1.2295,0.9189,1.0403,1.2667,1.4755,1.7266,1.975,2.2138
42493,0.4359,0.522,0.6329,0.90715,1.2318,0.898,1.0103,1.2298,1.4368,1.6805,1.9431,2.1887
42494,0.4359,0.5219,0.6341,0.9071,1.23005,0.8818,0.9896,1.2035,1.4063,1.646,1.9085,2.155
42495,0.43715,0.52065,0.6318,0.9083,1.2303,0.8595,0.96,1.1645,1.3609,1.603,1.8673,2.1158
42496,0.4379,0.52115,0.6296,0.90715,1.22415,0.8747,0.9782,1.1885,1.3903,1.629,1.8935,2.14
42499,0.43865,0.519,0.6296,0.9054,1.22715,0.8463,0.9458,1.148,1.3493,1.5903,1.8583,2.1128
42500,0.4373,0.519,0.6281,0.9049,1.2244,0.8613,0.9628,1.1655,1.3653,1.6043,1.8708,2.1225
42501,0.43465,0.5174,0.6266,0.9049,1.22515,0.8655,0.9635,1.158,1.3495,1.581,1.8438,2.093
42502,0.43445,0.5164,0.6261,0.90665,1.2269,0.889,0.9948,1.1958,1.3848,1.614,1.8695,2.111
42503,0.43395,0.5164,0.6276,0.9069,1.2289,0.882,0.9825,1.168,1.349,1.5705,1.8268,2.072
42506,0.4362,0.5194,0.6261,0.9064,1.23265,0.9133,1.0248,1.2148,1.3973,1.6185,1.8714,2.111
42507,0.4387,0.5209,0.6251,0.9116,1.24235,0.9515,1.0638,1.253,1.4287,1.6435,1.8878,2.1203
42508,0.43845,0.5234,0.6356,0.93085,1.26965,1.0088,1.1294,1.3275,1.4997,1.705,1.94,2.164
42509,0.443,0.5414,0.6539,0.9571,1.2985,1.0175,1.1388,1.3325,1.5045,1.71,1.9358,2.1508
42510,0.44325,0.5439,0.6613,0.9554,1.302,1.0157,1.1323,1.3215,1.4926,1.6985,1.9265,2.1427
42513,0.446,0.5469,0.6623,0.9579,1.303,1.0304,1.1484,1.3292,1.4948,1.6955,1.9245,2.1435
42514,0.4442,0.5461,0.6653,0.96815,1.31235,1.0555,1.1815,1.3645,1.5231,1.7213,1.9469,2.1615
42515,0.4497,0.5531,0.66655,0.9756,1.3227,1.0472,1.1755,1.3618,1.5242,1.7228,1.955,2.1785
42516,0.45445,0.55735,0.67405,0.9771,1.3207,1.0085,1.1298,1.3163,1.4844,1.6885,1.928,2.1598
42517,0.45665,0.55795,0.67305,0.9781,1.3167,1.064,1.1903,1.3432,1.524,1.7103,1.943,2.1738
42521,0.46885,0.56815,0.6858,0.9931,1.3374,1.0295,1.1495,1.3378,1.5023,1.704,1.939,2.166
42522,0.46955,0.5646,0.6813,0.9854,1.3284,1.0465,1.1678,1.3505,1.5081,1.7007,1.9245,2.1423
42523,0.46305,0.55575,0.6801,0.9839,1.3324,1.0353,1.1515,1.3263,1.481,1.6735,1.8968,2.1145
42524,0.4648,0.5598,0.68215,0.9857,1.3314,0.9245,1.025,1.203,1.365,1.571,1.8048,2.033
42527,0.44705,0.537,0.66065,0.9542,1.2856,0.94,1.0423,1.229,1.4024,1.616,1.8568,2.09
42528,0.4458,0.5361,0.6566,0.9489,1.2851,0.9228,1.0223,1.205,1.3755,1.589,1.83,2.0638
42529,0.4453,0.5373,0.658,0.947,1.27835,0.9195,1.0188,1.1993,1.366,1.5728,1.8048,2.0293
42530,0.44705,0.54015,0.65605,0.9439,1.27425,0.9081,1.0058,1.1845,1.3513,1.559,1.7897,2.0113
42531,0.44655,0.5397,0.6556,0.94415,1.2735,0.8727,0.9625,1.1353,1.3048,1.5155,1.751,1.9778
42534,0.44205,0.5372,0.6525,0.9364,1.25925,0.8544,0.9348,1.099,1.2685,1.4815,1.7168,1.946
42535,0.4423,0.53805,0.6548,0.9339,1.25325,0.874,0.9523,1.1138,1.2775,1.4853,1.715,1.9408
42536,0.44605,0.53815,0.65635,0.9429,1.26525,0.8232,0.8988,1.056,1.2285,1.4458,1.6865,1.9228
42537,0.44805,0.53375,0.6466,0.9246,1.2385,0.8318,0.9115,1.074,1.2391,1.4475,1.6793,1.9043
42538,0.4478,0.53575,0.6444,0.92465,1.24075,0.8468,0.9315,1.1016,1.2736,1.4875,1.7172,1.9404
42541,0.44805,0.5362,0.6465,0.93065,1.2515,0.8915,0.9868,1.1693,1.351,1.5678,1.7996,2.0198
42542,0.4508,0.5339,0.64185,0.93115,1.2525,0.8973,0.9963,1.1868,1.3688,1.5873,1.8188,2.0425
42543,0.45205,0.53265,0.6401,0.92965,1.251,0.877,0.973,1.1676,1.3475,1.565,1.7983,2.026
42544,0.4533,0.53315,0.6401,0.9289,1.24975,0.9145,1.022,1.2201,1.4044,1.6263,1.861,2.0881
42545,0.4493,0.5244,0.6236,0.8941,1.2052,0.7513,0.8448,1.0333,1.215,1.4355,1.6909,1.9475
42548,0.4588,0.5294,0.6271,0.88685,1.1957,0.7128,0.7794,0.9434,1.1055,1.3131,1.5521,1.7913
42549,0.4603,0.53365,0.6311,0.89815,1.20475,0.7335,0.805,0.9735,1.1395,1.3478,1.5783,1.8058
42550,0.46655,0.542,0.6461,0.91365,1.21625,0.7718,0.8513,1.0223,1.193,1.4015,1.629,1.8495
42551,0.46505,0.549,0.6541,0.92415,1.23025,0.7345,0.8078,0.983,1.1528,1.364,1.5978,1.828
42552,0.46755,0.5475,0.65335,0.92365,1.225,0.757,0.8275,0.9835,1.143,1.3575,1.584,1.7909
42555,0.46955,0.55,0.65635,0.92815,1.235,0.764,0.8315,0.999,1.149,1.35,1.5776,1.7925
42556,0.4703,0.55025,0.6571,0.9274,1.23375,0.7285,0.7865,0.9354,1.0948,1.2935,1.52,1.744
42557,0.47255,0.55425,0.6611,0.92415,1.2305,0.7424,0.8,0.933,1.0847,1.2763,1.4997,1.7203
42558,0.4743,0.55525,0.6646,0.9349,1.2465,0.7593,0.8165,0.9532,1.098,1.2865,1.5053,1.7225
42559,0.4758,0.5594,0.6671,0.9374,1.253,0.7673,0.8155,0.9281,1.0658,1.2473,1.4628,1.6761
42562,0.47785,0.56145,0.6691,0.9514,1.2695,0.822,0.8821,1.0062,1.1438,1.3192,1.521,1.7198
42563,0.47935,0.56275,0.67335,0.966,1.2845,0.8565,0.9285,1.069,1.2095,1.3893,1.594,1.7959
42564,0.48135,0.56325,0.6801,0.9801,1.2934,0.83,0.896,1.0288,1.1635,1.334,1.5314,1.7263
42565,0.4821,0.56425,0.6791,0.98335,1.298,0.857,0.932,1.0687,1.212,1.389,1.5955,1.797
42566,0.4833,0.5705,0.68785,0.9938,1.30825,0.8805,0.9538,1.089,1.232,1.4105,1.613,1.8135
42569,0.48655,0.57495,0.6956,1.0028,1.3264,0.8995,0.9728,1.1125,1.258,1.4378,1.6403,1.839
42570,0.4853,0.5767,0.6971,1.0073,1.3289,0.9056,0.9746,1.1058,1.2447,1.4211,1.6247,1.824
42571,0.4874,0.577,0.7016,1.0202,1.3449,0.935,1.009,1.1455,1.2832,1.4581,1.6575,1.8525
42572,0.4879,0.581,0.7145,1.0319,1.3589,0.956,1.0233,1.1529,1.2945,1.4699,1.6704,1.8685
42573,0.4904,0.587,0.721,1.0444,1.3719,0.9663,1.0393,1.1693,1.3083,1.4788,1.6698,1.856
42576,0.4909,0.5945,0.7335,1.0597,1.3859,0.991,1.062,1.1944,1.3228,1.4878,1.676,1.8605
42577,0.49265,0.6012,0.743,1.0732,1.3986,0.9449,1.0395,1.169,1.2998,1.4663,1.6588,1.849
42578,0.49565,0.60265,0.7515,1.0867,1.4136,0.9477,1.0065,1.1173,1.2418,1.4038,1.594,1.7823
42579,0.4939,0.6014,0.7565,1.0922,1.42,0.9255,0.986,1.1083,1.2368,1.4015,1.594,1.7873
42580,0.4959,0.6074,0.7591,1.1117,1.4321,0.8805,0.9333,1.0516,1.183,1.352,1.5463,1.7395
42583,0.4939,0.6069,0.7591,1.1147,1.4336,0.9088,0.9673,1.1018,1.2408,1.4165,1.6175,1.8153
42584,0.4939,0.6084,0.7676,1.1272,1.4426,0.9224,0.985,1.1263,1.2699,1.4492,1.6493,1.8443
42585,0.4969,0.61105,0.7776,1.1442,1.4546,0.9298,0.984,1.1148,1.258,1.4373,1.6365,1.831
42586,0.4984,0.6123,0.7876,1.1582,1.4766,0.9133,0.9613,1.0808,1.22,1.3965,1.5943,1.7898
42587,0.5039,0.6148,0.79235,1.1607,1.4751,0.992,1.053,1.1841,1.3165,1.4795,1.6653,1.8453
42590,0.5119,0.6268,0.8065,1.1852,1.5081,1.0088,1.0725,1.1986,1.3268,1.4878,1.672,1.848
42591,0.51315,0.62955,0.816,1.1962,1.5225,0.9948,1.0498,1.1635,1.284,1.439,1.618,1.793
42592,0.51765,0.6328,0.8176,1.2037,1.5245,0.9605,1.0115,1.1232,1.2415,1.3965,1.579,1.7575
42593,0.50765,0.6288,0.817,1.20395,1.5195,0.9985,1.057,1.1713,1.291,1.443,1.6157,1.7865
42594,0.50665,0.63255,0.81825,1.2067,1.5257,0.9593,1.0118,1.1218,1.241,1.398,1.5717,1.7368
42597,0.50744,0.63206,0.80411,1.19744,1.50661,0.9594,1.0195,1.1455,1.2735,1.4355,1.6125,1.7833
42598,0.50744,0.63183,0.80128,1.19456,1.49822,0.9783,1.0395,1.1623,1.2855,1.4395,1.6125,1.78
42599,0.51411,0.63567,0.81128,1.20678,1.51961,0.976,1.0343,1.153,1.2728,1.4225,1.5885,1.7455
42600,0.51244,0.63928,0.811,1.21011,1.51544,0.961,1.0158,1.1341,1.2588,1.4125,1.5802,1.7455
42601,0.52106,0.64678,0.81711,1.21456,1.52322,1.001,1.0615,1.1804,1.2975,1.4423,1.604,1.759
42604,0.52217,0.64733,0.82544,1.229,1.53294,0.9945,1.0456,1.1517,1.2615,1.3998,1.5543,1.6988
42605,0.52439,0.65511,0.82544,1.229,1.531,1,1.0525,1.1557,1.2631,1.401,1.5491,1.683
42606,0.51994,0.64956,0.82544,1.22344,1.52656,0.989,1.0433,1.1537,1.27,1.4133,1.5583,1.6868
42607,0.52383,0.65122,0.82933,1.22428,1.52611,1.0145,1.0752,1.1854,1.2985,1.436,1.5865,1.721
42608,0.52439,0.65367,0.83344,1.2315,1.53656,1.0662,1.1319,1.2498,1.3583,1.4877,1.6233,1.7425
42612,0.52322,0.66356,0.84211,1.2445,1.55933,1.0363,1.0958,1.1998,1.302,1.428,1.5658,1.6868
42613,0.52489,0.663,0.83933,1.2445,1.55711,1.052,1.1127,1.2203,1.3225,1.4473,1.5808,1.6978
42614,0.52294,0.66522,0.83567,1.25122,1.56556,1.0345,1.0966,1.2051,1.3108,1.439,1.578,1.7015
42615,0.52572,0.66189,0.83511,1.24706,1.55944,1.0395,1.0995,1.2083,1.322,1.462,1.6123,1.7465
42618,0.51933,0.66189,0.83344,1.24867,1.56244,1.044,1.105,1.22,1.3185,1.4564,1.6036,1.74
42619,0.51656,0.663,0.84067,1.25006,1.56133,0.9833,1.0298,1.1328,1.2473,1.3898,1.5488,1.6923
42620,0.51322,0.65967,0.83356,1.23361,1.53922,0.9895,1.0353,1.1364,1.2478,1.3893,1.5525,1.701
42621,0.51822,0.66467,0.84544,1.23472,1.54033,1.0293,1.0825,1.1889,1.3035,1.447,1.611,1.764
42622,0.52689,0.66967,0.85222,1.25,1.55678,1.0507,1.1139,1.2383,1.367,1.5245,1.697,1.855
42625,0.52772,0.67022,0.85578,1.25528,1.56644,1.0253,1.085,1.2105,1.3435,1.5075,1.6835,1.8445
42626,0.52428,0.66722,0.85028,1.24894,1.554,1.0413,1.11,1.2508,1.3918,1.5655,1.746,1.9112
42627,0.52956,0.66944,0.85389,1.25283,1.55622,1.0096,1.0743,1.212,1.3547,1.5278,1.7183,1.8914
42628,0.53094,0.66989,0.85656,1.25217,1.55011,0.9893,1.0513,1.192,1.3389,1.5203,1.7181,1.9008
42629,0.53178,0.66878,0.85711,1.24733,1.54489,1.015,1.0803,1.2196,1.3528,1.5243,1.7125,1.8858
42632,0.53617,0.67067,0.86067,1.25656,1.55578,1.038,1.1059,1.241,1.3763,1.546,1.7315,1.898
42633,0.54306,0.67478,0.86589,1.25939,1.56467,1.037,1.1001,1.2292,1.3655,1.535,1.7165,1.885
42634,0.54633,0.67722,0.86333,1.25878,1.57078,1.0363,1.0993,1.2199,1.346,1.5035,1.6768,1.835
42635,0.52528,0.66056,0.85672,1.24833,1.56133,1.0253,1.0825,1.192,1.3085,1.4585,1.6295,1.786
42636,0.52222,0.65706,0.85294,1.24472,1.55744,1.0153,1.0733,1.187,1.307,1.4629,1.6383,1.8008
42639,0.52444,0.65011,0.85294,1.24444,1.55522,0.994,1.043,1.1517,1.2698,1.4263,1.6035,1.7703
42640,0.52667,0.65122,0.85378,1.24194,1.55122,0.9985,1.0498,1.1505,1.2605,1.408,1.5737,1.728
42641,0.52438,0.64438,0.83769,1.23363,1.55138,0.9967,1.0495,1.1569,1.2728,1.4225,1.5881,1.74
